Date;$ / TM
05/06/2001;8542446.991
06/06/2001;8536016.847
07/06/2001;8555307.281
08/06/2001;8584242.931
11/06/2001;8632469.015
12/06/2001;8677480.026
13/06/2001;8743389.008
14/06/2001;8757856.833
15/06/2001;8751426.688
18/06/2001;8744996.544
19/06/2001;8790007.555
20/06/2001;8728921.183
21/06/2001;8735351.327
22/06/2001;8786792.483
25/06/2001;8773932.194
26/06/2001;8809297.989
27/06/2001;8835018.567
28/06/2001;8664619.737
29/06/2001;8699985.532
02/07/2001;8627646.406
03/07/2001;8632469.015
04/07/2001;8603533.364
05/07/2001;8561737.425
06/07/2001;8523156.558
09/07/2001;8555307.281
10/07/2001;8598710.756
11/07/2001;8601925.828
12/07/2001;8561737.425
13/07/2001;8563344.961
16/07/2001;8624431.334
17/07/2001;8603533.364
18/07/2001;8634076.551
19/07/2001;8690340.315
20/07/2001;8671049.882
23/07/2001;8638899.159
24/07/2001;8640506.695
25/07/2001;8629253.942
26/07/2001;8600318.292
27/07/2001;8556914.817
30/07/2001;8561737.425
31/07/2001;8548877.136
01/08/2001;8595495.684
02/08/2001;8584242.931
03/08/2001;8611571.045
06/08/2001;8590673.075
07/08/2001;8566560.033
08/08/2001;8564952.497
09/08/2001;8680695.099
10/08/2001;8867169.29
13/08/2001;8860739.145
14/08/2001;8825373.35
15/08/2001;8852701.464
16/08/2001;8870384.362
17/08/2001;8920217.982
20/08/2001;8894497.404
21/08/2001;8883244.651
22/08/2001;8868776.826
23/08/2001;8836626.103
24/08/2001;8770717.122
27/08/2001;8770717.122
28/08/2001;8714453.357
29/08/2001;8772324.658
30/08/2001;8754641.761
31/08/2001;8777147.266
03/09/2001;8788400.019
04/09/2001;8754641.761
05/09/2001;8722491.038
06/09/2001;8746604.08
07/09/2001;8796437.7
10/09/2001;8728921.183
11/09/2001;9227257.383
12/09/2001;8970051.602
13/09/2001;9010240.005
14/09/2001;9187068.979
17/09/2001;9428199.399
18/09/2001;9304419.117
19/09/2001;9262623.177
20/09/2001;9275483.466
21/09/2001;9404086.357
24/09/2001;9265838.25
25/09/2001;9259408.105
26/09/2001;9370328.098
27/09/2001;9317279.406
28/09/2001;9423376.79
01/10/2001;9342999.984
02/10/2001;9376758.243
03/10/2001;9326924.623
04/10/2001;9334962.303
05/10/2001;9362290.417
08/10/2001;9383188.387
09/10/2001;9323709.55
10/10/2001;9232079.991
11/10/2001;9061681.161
12/10/2001;9060073.625
15/10/2001;9061681.161
16/10/2001;9037568.119
17/10/2001;9053643.481
18/10/2001;9034353.047
19/10/2001;8974874.21
22/10/2001;8870384.362
23/10/2001;8875206.97
24/10/2001;8857524.073
25/10/2001;8896104.94
26/10/2001;8913787.837
29/10/2001;8957191.313
30/10/2001;9015062.614
31/10/2001;8962013.921
01/11/2001;9021492.758
02/11/2001;8998987.252
05/11/2001;8945938.56
06/11/2001;8968444.066
07/11/2001;9011847.541
08/11/2001;9000594.788
09/11/2001;8910572.765
12/11/2001;9002202.324
13/11/2001;8889674.795
14/11/2001;8945938.56
15/11/2001;8855916.537
16/11/2001;8825373.35
19/11/2001;8796437.7
20/11/2001;8775539.73
21/11/2001;8770717.122
22/11/2001;8769109.586
23/11/2001;8780362.339
26/11/2001;8764286.977
27/11/2001;8786792.483
28/11/2001;8822158.278
29/11/2001;8835018.567
30/11/2001;8857524.073
03/12/2001;8884852.187
04/12/2001;8892889.868
05/12/2001;8841448.712
06/12/2001;8826980.886
07/12/2001;8812513.061
10/12/2001;8765894.513
11/12/2001;8751426.688
12/12/2001;8793222.628
13/12/2001;8820550.742
14/12/2001;8907357.693
17/12/2001;8929863.199
18/12/2001;8965228.994
19/12/2001;8958798.849
20/12/2001;8876814.506
21/12/2001;8921825.518
24/12/2001;8921825.518
25/12/2001;8921825.518
26/12/2001;8921825.518
27/12/2001;8928255.663
28/12/2001;8889674.795
31/12/2001;8889674.795
01/01/2002;8889674.795
02/01/2002;8949153.632
03/01/2002;8963621.457
04/01/2002;8929863.199
07/01/2002;8957191.313
08/01/2002;8957191.313
09/01/2002;9037568.119
10/01/2002;9222434.774
11/01/2002;9187068.979
14/01/2002;9206359.413
15/01/2002;9137235.359
16/01/2002;9150095.648
17/01/2002;9162955.937
18/01/2002;9105084.637
21/01/2002;9076148.986
22/01/2002;9068111.306
23/01/2002;9026315.366
24/01/2002;8976481.746
25/01/2002;8970051.602
28/01/2002;8973266.674
29/01/2002;8934685.807
30/01/2002;9050428.408
31/01/2002;9076148.986
01/02/2002;9127590.143
04/02/2002;9240117.672
05/02/2002;9386403.459
06/02/2002;9629141.415
07/02/2002;9629141.415
08/02/2002;9783464.883
11/02/2002;9572877.65
12/02/2002;9609850.981
13/02/2002;9561624.898
14/02/2002;9613066.054
15/02/2002;9640394.168
18/02/2002;9560017.361
19/02/2002;9532689.247
20/02/2002;9365505.49
21/02/2002;9392833.604
22/02/2002;9412124.037
25/02/2002;9386403.459
26/02/2002;9458742.585
27/02/2002;9561624.898
28/02/2002;9543942
01/03/2002;9497323.452
04/03/2002;9561624.898
05/03/2002;9574485.187
06/03/2002;9410516.501
07/03/2002;9355860.273
08/03/2002;9296381.436
11/03/2002;9362290.417
12/03/2002;9439452.152
13/03/2002;9424984.327
14/03/2002;9362290.417
15/03/2002;9333354.767
18/03/2002;9389618.532
19/03/2002;9423376.79
20/03/2002;9383188.387
21/03/2002;9412124.037
22/03/2002;9460350.121
25/03/2002;9571270.114
26/03/2002;9519828.958
27/03/2002;9613066.054
28/03/2002;9690227.788
29/03/2002;9690227.788
01/04/2002;9690227.788
02/04/2002;9773819.667
03/04/2002;9765781.986
04/04/2002;9699873.005
05/04/2002;9677367.499
08/04/2002;9659684.601
09/04/2002;9603420.837
10/04/2002;9580915.331
11/04/2002;9687012.716
12/04/2002;9656469.529
15/04/2002;9648431.849
16/04/2002;9572877.65
17/04/2002;9672544.89
18/04/2002;9781857.347
19/04/2002;9703088.077
22/04/2002;9764174.45
23/04/2002;9732023.727
24/04/2002;9780249.811
25/04/2002;9878309.515
26/04/2002;9857411.545
29/04/2002;9957078.785
30/04/2002;9908852.701
01/05/2002;9913675.31
02/05/2002;9889562.268
03/05/2002;9981191.827
06/05/2002;9981191.827
07/05/2002;10031025.45
08/05/2002;9982799.363
09/05/2002;9929750.671
10/05/2002;10003697.33
13/05/2002;9990837.044
14/05/2002;9915282.846
15/05/2002;9912067.774
16/05/2002;9969939.074
17/05/2002;9986014.436
20/05/2002;10014950.09
21/05/2002;10133907.76
22/05/2002;10194994.13
23/05/2002;10196601.67
24/05/2002;10318774.41
27/05/2002;10289838.76
28/05/2002;10294661.37
29/05/2002;10514893.82
30/05/2002;10481135.56
31/05/2002;10500426
03/06/2002;10500426
04/06/2002;10500426
05/06/2002;10352532.67
06/06/2002;10420049.19
07/06/2002;10493995.85
10/06/2002;10368608.03
11/06/2002;10185348.92
12/06/2002;10280193.55
13/06/2002;10248042.82
14/06/2002;10355747.75
17/06/2002;10217499.64
18/06/2002;10235182.54
19/06/2002;10309129.2
20/06/2002;10363785.43
21/06/2002;10375038.18
24/06/2002;10493995.85
25/06/2002;10342887.46
26/06/2002;10338064.85
27/06/2002;10249650.36
28/06/2002;10240005.14
01/07/2002;10034240.52
02/07/2002;10109794.72
03/07/2002;9994052.116
04/07/2002;9986014.436
05/07/2002;10008519.94
08/07/2002;10021380.23
09/07/2002;10088896.75
10/07/2002;10121047.47
11/07/2002;10100149.5
12/07/2002;10182133.84
15/07/2002;10256080.51
16/07/2002;10231967.46
17/07/2002;10164450.95
18/07/2002;10212677.03
19/07/2002;10381468.32
22/07/2002;10381468.32
23/07/2002;10278586.01
24/07/2002;10006912.41
25/07/2002;9949041.105
26/07/2002;9804362.853
29/07/2002;9741668.944
30/07/2002;9818830.678
31/07/2002;9794717.636
01/08/2002;9717555.902
02/08/2002;9807577.925
05/08/2002;9950648.641
06/08/2002;9830083.431
07/08/2002;10037455.59
08/08/2002;10035848.06
09/08/2002;10061568.63
12/08/2002;10182133.84
13/08/2002;10088896.75
14/08/2002;10148375.58
15/08/2002;10051923.42
16/08/2002;10101757.04
19/08/2002;9969939.074
20/08/2002;9902422.557
21/08/2002;9855804.009
22/08/2002;9818830.678
23/08/2002;9836513.576
26/08/2002;9836513.576
27/08/2002;9982799.363
28/08/2002;10002089.8
29/08/2002;10034240.52
30/08/2002;10056746.03
02/09/2002;10031025.45
03/09/2002;10079251.53
04/09/2002;10063176.17
05/09/2002;10209461.96
06/09/2002;10264118.19
09/09/2002;10368608.03
10/09/2002;10259295.58
11/09/2002;10143552.98
12/09/2002;10251257.9
13/09/2002;10249650.36
16/09/2002;10138730.37
17/09/2002;10156413.27
18/09/2002;10246435.29
19/09/2002;10360570.35
20/09/2002;10362177.89
23/09/2002;10368608.03
24/09/2002;10490780.78
25/09/2002;10453807.45
26/09/2002;10275370.94
27/09/2002;10289838.76
30/09/2002;10407188.9
01/10/2002;10344494.99
02/10/2002;10358962.82
03/10/2002;10355747.75
04/10/2002;10297876.44
07/10/2002;10344494.99
08/10/2002;10256080.51
09/10/2002;10267333.26
10/10/2002;10254472.97
11/10/2002;10186956.45
14/10/2002;10215892.1
15/10/2002;10166058.48
16/10/2002;10096934.43
17/10/2002;9990837.044
18/10/2002;10055138.49
21/10/2002;10050315.88
22/10/2002;10048708.34
23/10/2002;10034240.52
24/10/2002;10022987.77
25/10/2002;10063176.17
28/10/2002;10109794.72
29/10/2002;10196601.67
30/10/2002;10177311.24
31/10/2002;10188563.99
01/11/2002;10283408.62
04/11/2002;10209461.96
05/11/2002;10240005.14
06/11/2002;10201424.28
07/11/2002;10264118.19
08/11/2002;10342887.46
11/11/2002;10310736.73
12/11/2002;10344494.99
13/11/2002;10416834.12
14/11/2002;10243220.22
15/11/2002;10259295.58
18/11/2002;10248042.82
19/11/2002;10278586.01
20/11/2002;10251257.9
21/11/2002;10212677.03
22/11/2002;10214284.57
25/11/2002;10206246.89
26/11/2002;10207854.42
27/11/2002;10219107.17
28/11/2002;10211069.49
29/11/2002;10257688.04
02/12/2002;10174096.16
03/12/2002;10278586.01
04/12/2002;10355747.75
05/12/2002;10367000.5
06/12/2002;10473097.88
09/12/2002;10452199.91
10/12/2002;10387898.47
11/12/2002;10424871.8
12/12/2002;10493995.85
13/12/2002;10680470.04
16/12/2002;10706190.62
17/12/2002;10899094.96
18/12/2002;10866944.23
19/12/2002;11091999.29
20/12/2002;10982686.84
23/12/2002;11058241.03
24/12/2002;11058241.03
25/12/2002;11058241.03
26/12/2002;11058241.03
27/12/2002;11230247.4
30/12/2002;11162730.88
31/12/2002;11162730.88
01/01/2003;11162730.88
02/01/2003;11053418.43
03/01/2003;11075923.93
06/01/2003;11309016.67
07/01/2003;11220602.18
08/01/2003;11244715.22
09/01/2003;11329914.64
10/01/2003;11349205.07
13/01/2003;11334737.25
14/01/2003;11352420.15
15/01/2003;11284903.63
16/01/2003;11326699.57
17/01/2003;11477807.96
20/01/2003;11440834.63
21/01/2003;11374925.65
22/01/2003;11526034.05
23/01/2003;11725368.53
24/01/2003;11767164.47
27/01/2003;11847541.27
28/01/2003;11844326.2
29/01/2003;11892552.29
30/01/2003;11818605.62
31/01/2003;11815390.55
03/02/2003;11879692
04/02/2003;12106354.59
05/02/2003;12284791.1
06/02/2003;12082241.55
07/02/2003;12000257.21
10/02/2003;11911842.72
11/02/2003;11702863.02
12/02/2003;11455302.46
13/02/2003;11342774.93
14/02/2003;11389393.48
17/02/2003;11156300.74
18/02/2003;11063063.64
19/02/2003;11124150.02
20/02/2003;11302586.53
21/02/2003;11326699.57
24/02/2003;11419936.66
25/02/2003;11497098.4
26/02/2003;11313839.28
27/02/2003;11292941.31
28/02/2003;11170768.56
03/03/2003;11108074.65
04/03/2003;11362065.36
05/03/2003;11379748.26
06/03/2003;11403861.3
07/03/2003;11276865.95
10/03/2003;11395823.62
11/03/2003;11210956.97
12/03/2003;11127365.09
13/03/2003;10754416.71
14/03/2003;10776922.21
17/03/2003;10955358.72
18/03/2003;10892664.81
19/03/2003;10796212.64
20/03/2003;10796212.64
21/03/2003;10722265.98
24/03/2003;10592055.56
25/03/2003;10670824.83
26/03/2003;10608130.92
27/03/2003;10698152.94
28/03/2003;10633851.5
31/03/2003;10765669.46
01/04/2003;10749594.1
02/04/2003;10587232.95
03/04/2003;10407188.9
04/04/2003;10410403.97
07/04/2003;10285016.16
08/04/2003;10397543.68
09/04/2003;10331634.7
10/04/2003;10436124.55
11/04/2003;10442554.7
14/04/2003;10479528.03
15/04/2003;10463452.67
16/04/2003;10420049.19
17/04/2003;10513286.29
18/04/2003;10513286.29
21/04/2003;10513286.29
22/04/2003;10767276.99
23/04/2003;10715835.84
24/04/2003;10728696.13
25/04/2003;10714228.3
28/04/2003;10693330.33
29/04/2003;10654749.47
30/04/2003;10826755.83
01/05/2003;10969826.55
02/05/2003;10947321.04
05/05/2003;10947321.04
06/05/2003;11022875.24
07/05/2003;10990724.52
08/05/2003;11138617.84
09/05/2003;11185236.39
12/05/2003;11288118.7
13/05/2003;11265613.19
14/05/2003;11366887.97
15/05/2003;11389393.48
16/05/2003;11413506.52
19/05/2003;11542109.41
20/05/2003;11776809.68
21/05/2003;11825035.77
22/05/2003;11882907.07
23/05/2003;11911842.72
26/05/2003;11911842.72
27/05/2003;11940778.37
28/05/2003;11558184.77
29/05/2003;11673927.37
30/05/2003;11619271.14
02/06/2003;11726976.06
03/06/2003;11735013.74
04/06/2003;11709293.17
05/06/2003;11791277.51
06/06/2003;11670712.3
09/06/2003;11662674.62
10/06/2003;11389393.48
11/06/2003;11389393.48
12/06/2003;11325092.03
13/06/2003;11350812.61
16/06/2003;11519603.9
17/06/2003;11662674.62
18/06/2003;11566222.45
19/06/2003;11498705.93
20/06/2003;11509958.69
23/06/2003;11413506.52
24/06/2003;11196489.14
25/06/2003;11191666.53
26/06/2003;11055025.96
27/06/2003;11108074.65
30/06/2003;11124150.02
01/07/2003;11259183.05
02/07/2003;11300978.99
03/07/2003;11233462.47
04/07/2003;11294548.84
07/07/2003;11193274.07
08/07/2003;11162730.88
09/07/2003;11064671.18
10/07/2003;11040558.14
11/07/2003;11050203.35
14/07/2003;11172376.1
15/07/2003;11196489.14
16/07/2003;11034127.99
17/07/2003;11011622.49
18/07/2003;11071101.32
21/07/2003;11252752.91
22/07/2003;11317054.35
23/07/2003;11405468.84
24/07/2003;11487453.18
25/07/2003;11670712.3
28/07/2003;11754304.18
29/07/2003;11686787.66
30/07/2003;11501921.01
31/07/2003;11405468.84
01/08/2003;11328307.1
04/08/2003;11172376.1
05/08/2003;11201311.75
06/08/2003;11317054.35
07/08/2003;11304194.06
08/08/2003;11379748.26
11/08/2003;11546932.02
12/08/2003;11577475.2
13/08/2003;11530856.66
14/08/2003;11690002.73
15/08/2003;11718938.38
18/08/2003;11582297.81
19/08/2003;11587120.42
20/08/2003;11693217.81
21/08/2003;11680357.52
22/08/2003;11534071.73
25/08/2003;11534071.73
26/08/2003;11590335.49
27/08/2003;11935955.76
28/08/2003;11889337.21
29/08/2003;12075811.4
01/09/2003;12096709.37
02/09/2003;12014725.03
03/09/2003;11895767.36
04/09/2003;11919880.4
05/09/2003;12082241.55
08/09/2003;12045268.22
09/09/2003;12289613.71
10/09/2003;12217274.58
11/09/2003;12098316.91
12/09/2003;12161010.82
15/09/2003;12008294.89
16/09/2003;12043660.68
17/09/2003;12032407.93
18/09/2003;12162618.35
19/09/2003;12209236.9
22/09/2003;12394103.56
23/09/2003;12365167.91
24/09/2003;12378028.2
25/09/2003;12561287.31
26/09/2003;12304081.53
29/09/2003;12279968.49
30/09/2003;12474480.36
01/10/2003;12329802.11
02/10/2003;12288006.17
03/10/2003;12353915.15
06/10/2003;11937563.3
07/10/2003;12091886.77
08/10/2003;12064558.65
09/10/2003;11915057.79
10/10/2003;11969714.02
13/10/2003;11903805.04
14/10/2003;12022762.71
15/10/2003;12008294.89
16/10/2003;12005079.81
17/10/2003;11911842.72
20/10/2003;12017940.1
21/10/2003;12159403.28
22/10/2003;12369990.52
23/10/2003;12361952.83
24/10/2003;12482518.04
27/10/2003;12410178.92
28/10/2003;12358737.76
29/10/2003;12390888.49
30/10/2003;12426254.28
31/10/2003;12418216.6
03/11/2003;12321764.43
04/11/2003;12149758.07
05/11/2003;12177086.18
06/11/2003;12225312.26
07/11/2003;12183516.32
10/11/2003;12329802.11
11/11/2003;12468050.22
12/11/2003;12529136.59
13/11/2003;12712395.71
14/11/2003;12754191.65
17/11/2003;12657739.48
18/11/2003;12664169.63
19/11/2003;12704358.03
20/11/2003;12677029.92
21/11/2003;12715610.78
24/11/2003;12599868.18
25/11/2003;12595045.57
26/11/2003;12731686.14
27/11/2003;12714003.25
28/11/2003;12807240.34
01/12/2003;12868326.72
02/12/2003;12903692.51
03/12/2003;12918160.34
04/12/2003;12932628.16
05/12/2003;12937450.77
08/12/2003;13058015.98
09/12/2003;13109457.14
10/12/2003;13181796.26
11/12/2003;12992107
12/12/2003;13088559.17
15/12/2003;13101419.45
16/12/2003;13117494.82
17/12/2003;13125532.5
18/12/2003;13101419.45
19/12/2003;13173758.58
22/12/2003;13196264.09
23/12/2003;13157683.22
24/12/2003;13157683.22
25/12/2003;13157683.22
26/12/2003;13157683.22
29/12/2003;13246097.71
30/12/2003;13382738.28
31/12/2003;13382738.28
01/01/2004;13382738.28
02/01/2004;13350587.55
05/01/2004;13522593.92
06/01/2004;13644766.67
07/01/2004;13559567.25
08/01/2004;13535454.21
09/01/2004;13611008.41
12/01/2004;13672094.78
13/01/2004;13680132.46
14/01/2004;13487228.13
15/01/2004;13262173.07
16/01/2004;13130355.1
19/01/2004;13072483.8
20/01/2004;13157683.22
21/01/2004;13104634.53
22/01/2004;13157683.22
23/01/2004;13149645.54
26/01/2004;13123924.96
27/01/2004;13043548.15
28/01/2004;13213946.98
29/01/2004;13043548.15
30/01/2004;12852251.35
02/02/2004;12807240.34
03/02/2004;12906907.58
04/02/2004;12836175.99
05/02/2004;12845821.21
06/02/2004;12996929.61
09/02/2004;13051585.83
10/02/2004;13135177.71
11/02/2004;13045155.69
12/02/2004;13233237.42
13/02/2004;13374700.6
16/02/2004;13236452.49
17/02/2004;13326474.51
18/02/2004;13326474.51
19/02/2004;13175366.12
20/02/2004;13029080.33
23/02/2004;12844213.67
24/02/2004;12932628.16
25/02/2004;12868326.72
26/02/2004;12643271.66
27/02/2004;12726863.54
01/03/2004;12860289.03
02/03/2004;12723648.46
03/03/2004;12554857.17
04/03/2004;12603083.25
05/03/2004;12836175.99
08/03/2004;12855466.43
09/03/2004;12908515.12
10/03/2004;12868326.72
11/03/2004;12810455.41
12/03/2004;12795987.59
15/03/2004;12799202.66
16/03/2004;12940665.84
17/03/2004;12948703.52
18/03/2004;13205909.3
19/03/2004;13246097.71
22/03/2004;13427749.29
23/03/2004;13382738.28
24/03/2004;13350587.55
25/03/2004;13377915.67
26/03/2004;13551529.57
29/03/2004;13543491.89
30/03/2004;13503303.49
31/03/2004;13622261.16
01/04/2004;13736396.23
02/04/2004;13471152.76
05/04/2004;13429356.82
06/04/2004;13455077.4
07/04/2004;13471152.76
08/04/2004;13487228.13
09/04/2004;13487228.13
12/04/2004;13487228.13
13/04/2004;13114279.74
14/04/2004;12787949.91
15/04/2004;12804025.27
16/04/2004;12887617.15
19/04/2004;12959956.28
20/04/2004;12759014.26
21/04/2004;12627196.3
22/04/2004;12612728.47
23/04/2004;12683460.06
26/04/2004;12763836.87
27/04/2004;12739723.83
28/04/2004;12611120.93
29/04/2004;12410178.92
30/04/2004;12490555.73
03/05/2004;12490555.73
04/05/2004;12578970.21
05/05/2004;12620766.15
06/05/2004;12458405
07/05/2004;12242995.16
10/05/2004;12056520.97
11/05/2004;12064558.65
12/05/2004;12288006.17
13/05/2004;12061343.58
14/05/2004;12104747.05
17/05/2004;12312119.21
18/05/2004;12143327.92
19/05/2004;12241387.63
20/05/2004;12201199.22
21/05/2004;12387673.41
24/05/2004;12345877.47
25/05/2004;12503416.01
26/05/2004;12527529.06
27/05/2004;12654524.41
28/05/2004;12643271.66
31/05/2004;12643271.66
01/06/2004;12770267.01
02/06/2004;12694712.81
03/06/2004;12550034.56
04/06/2004;12484125.58
07/06/2004;12654524.41
08/06/2004;12614336.01
09/06/2004;12437507.03
10/06/2004;12376420.66
11/06/2004;12373205.59
14/06/2004;12381243.27
15/06/2004;12426254.28
16/06/2004;12386065.88
17/06/2004;12413393.99
18/06/2004;12702750.49
21/06/2004;12707573.1
22/06/2004;12723648.46
23/06/2004;12664169.63
24/06/2004;12860289.03
25/06/2004;12908515.12
28/06/2004;12996929.61
29/06/2004;12680244.99
30/06/2004;12725256
01/07/2004;12693105.28
02/07/2004;12787949.91
05/07/2004;12804025.27
06/07/2004;12683460.06
07/07/2004;12849036.28
08/07/2004;13032295.4
09/07/2004;13069268.73
12/07/2004;13064446.12
13/07/2004;12889224.69
14/07/2004;12982461.78
15/07/2004;12961563.81
16/07/2004;13062838.59
19/07/2004;13064446.12
20/07/2004;12860289.03
21/07/2004;12812062.95
22/07/2004;12787949.91
23/07/2004;12587007.89
26/07/2004;12562894.85
27/07/2004;12533959.2
28/07/2004;12451974.86
29/07/2004;12451974.86
30/07/2004;12583792.82
02/08/2004;12587007.89
03/08/2004;12569325
04/08/2004;12587007.89
05/08/2004;12566109.92
06/08/2004;12828138.31
09/08/2004;12828138.31
10/08/2004;12844213.67
11/08/2004;12662562.09
12/08/2004;12672207.31
13/08/2004;12755799.19
16/08/2004;12913337.73
17/08/2004;12902084.97
18/08/2004;12939058.31
19/08/2004;13069268.73
20/08/2004;13199479.16
23/08/2004;13201086.69
24/08/2004;13059623.52
25/08/2004;13053193.37
26/08/2004;13054800.91
27/08/2004;13024257.72
30/08/2004;13024257.72
31/08/2004;13093381.77
01/09/2004;13106242.06
02/09/2004;13056408.44
03/09/2004;12897262.37
06/09/2004;12911730.19
07/09/2004;12799202.66
08/09/2004;12741331.36
09/09/2004;12818493.1
10/09/2004;12903692.51
13/09/2004;12837783.53
14/09/2004;13029080.33
15/09/2004;13003359.75
16/09/2004;12969601.49
17/09/2004;13043548.15
20/09/2004;12998537.14
21/09/2004;13133570.18
22/09/2004;13032295.4
23/09/2004;13230022.34
24/09/2004;13112672.21
27/09/2004;13156075.68
28/09/2004;13236452.49
29/09/2004;13276640.89
30/09/2004;13363447.84
01/10/2004;13442217.11
04/10/2004;13263780.6
05/10/2004;13355410.16
06/10/2004;13453469.87
07/10/2004;13442217.11
08/10/2004;13559567.25
11/10/2004;13557959.72
12/10/2004;13332904.66
13/10/2004;13221984.66
14/10/2004;13353802.63
15/10/2004;13516163.78
18/10/2004;13474367.84
19/10/2004;13482405.52
20/10/2004;13619046.09
21/10/2004;13583680.29
22/10/2004;13593325.51
25/10/2004;13797482.6
26/10/2004;13744433.91
27/10/2004;13768546.95
28/10/2004;13638336.52
29/10/2004;13681740
01/11/2004;13787837.38
02/11/2004;13638336.52
03/11/2004;13615831.02
04/11/2004;13840886.07
05/11/2004;13856961.44
08/11/2004;13885897.09
09/11/2004;13942160.85
10/11/2004;13934123.17
11/11/2004;13946983.46
12/11/2004;14019322.58
15/11/2004;14069156.2
16/11/2004;14127027.5
17/11/2004;14257237.93
18/11/2004;14210619.38
19/11/2004;14326361.98
22/11/2004;14397093.57
23/11/2004;14408346.33
24/11/2004;14422814.15
25/11/2004;14504798.5
26/11/2004;14499975.89
29/11/2004;14508013.57
30/11/2004;14577137.62
01/12/2004;14559454.72
02/12/2004;14602858.2
03/12/2004;14424421.69
06/12/2004;14565884.87
07/12/2004;14525696.47
08/12/2004;14046650.7
09/12/2004;14053080.84
10/12/2004;13953413.6
13/12/2004;13988779.4
14/12/2004;14053080.84
15/12/2004;14114167.22
16/12/2004;14130242.58
17/12/2004;14110952.14
20/12/2004;14225087.21
21/12/2004;14176861.12
22/12/2004;14178468.66
23/12/2004;14181683.73
24/12/2004;14181683.73
27/12/2004;14181683.73
28/12/2004;14181683.73
29/12/2004;14154355.62
30/12/2004;14004854.76
31/12/2004;14004854.76
03/01/2005;14004854.76
04/01/2005;13752471.59
05/01/2005;13696207.82
06/01/2005;13643159.13
07/01/2005;13574035.08
10/01/2005;13503303.49
11/01/2005;13546706.96
12/01/2005;13715498.26
13/01/2005;13619046.09
14/01/2005;13583680.29
17/01/2005;13575642.61
18/01/2005;13559567.25
19/01/2005;13662449.56
20/01/2005;13596540.58
21/01/2005;13609400.87
24/01/2005;13739611.3
25/01/2005;13647981.74
26/01/2005;13689777.68
27/01/2005;13647981.74
28/01/2005;13721928.4
31/01/2005;13572427.54
01/02/2005;13532239.14
02/02/2005;13554744.64
03/02/2005;13390775.96
04/02/2005;13371485.52
07/02/2005;13323259.44
08/02/2005;13217162.06
09/02/2005;13218769.59
10/02/2005;13358625.24
11/02/2005;13466330.16
14/02/2005;13638336.52
15/02/2005;13644766.67
16/02/2005;13602970.73
17/02/2005;13704245.5
18/02/2005;13731573.62
21/02/2005;13733181.15
22/02/2005;13916440.27
23/02/2005;13908402.59
24/02/2005;13945375.92
25/02/2005;13961451.28
28/02/2005;14000032.15
01/03/2005;13935730.71
02/03/2005;13881074.48
03/03/2005;13831240.86
04/03/2005;13935730.71
07/03/2005;13921262.88
08/03/2005;14057903.45
09/03/2005;14130242.58
10/03/2005;14175253.59
11/03/2005;14265275.61
14/03/2005;14209011.85
15/03/2005;14167215.91
16/03/2005;14242770.11
17/03/2005;14101306.93
18/03/2005;14054688.38
21/03/2005;13911617.66
22/03/2005;13893934.77
23/03/2005;13701030.43
24/03/2005;13668879.71
25/03/2005;13668879.71
28/03/2005;13668879.71
29/03/2005;13699422.89
30/03/2005;13710675.65
31/03/2005;13744433.91
01/04/2005;13733181.15
04/04/2005;13628691.3
05/04/2005;13651196.81
06/04/2005;13688170.14
07/04/2005;13760509.27
08/04/2005;13670487.24
11/04/2005;13792659.99
12/04/2005;13738003.76
13/04/2005;13744433.91
14/04/2005;13614223.48
15/04/2005;13651196.81
18/04/2005;13688170.14
19/04/2005;13742826.37
20/04/2005;13927693.02
21/04/2005;13953413.6
22/04/2005;13972704.04
25/04/2005;13918047.81
26/04/2005;14049865.77
27/04/2005;13964666.36
28/04/2005;13905187.52
29/04/2005;14008069.83
02/05/2005;14008069.83
03/05/2005;13757294.2
04/05/2005;13786229.85
05/05/2005;13797482.6
06/05/2005;13668879.71
09/05/2005;13680132.46
10/05/2005;13741218.83
11/05/2005;13699422.89
12/05/2005;13639944.06
13/05/2005;13503303.49
16/05/2005;13479190.44
17/05/2005;13503303.49
18/05/2005;13495265.81
19/05/2005;13529024.06
20/05/2005;13439002.04
23/05/2005;13439002.04
24/05/2005;13448647.26
25/05/2005;13451862.33
26/05/2005;13439002.04
27/05/2005;13447039.72
30/05/2005;13447039.72
31/05/2005;13324866.98
01/06/2005;13353802.63
02/06/2005;13516163.78
03/06/2005;13617438.55
06/06/2005;13691385.21
07/06/2005;13635121.45
08/06/2005;13649589.27
09/06/2005;13583680.29
10/06/2005;13585287.83
13/06/2005;13795875.06
14/06/2005;13723535.94
15/06/2005;13783014.77
16/06/2005;13921262.88
17/06/2005;14065941.13
20/06/2005;14125419.97
21/06/2005;13991994.47
22/06/2005;14049865.77
23/06/2005;14118989.82
24/06/2005;14164000.84
27/06/2005;14123812.43
28/06/2005;14049865.77
29/06/2005;14011284.9
30/06/2005;14053080.84
01/07/2005;13908402.59
04/07/2005;13741218.83
05/07/2005;13623868.7
06/07/2005;13615831.02
07/07/2005;13670487.24
08/07/2005;13644766.67
11/07/2005;13638336.52
12/07/2005;13704245.5
13/07/2005;13647981.74
14/07/2005;13641551.59
15/07/2005;13450254.79
18/07/2005;13532239.14
19/07/2005;13479190.44
20/07/2005;13572427.54
